path	classification	reason_code	owner_plan	finding_ids	p0_disposition	project_exit_state
src/integrations/agent_skills/skill_sandbox_client.py	business_source	runtime_business	P3	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/integrations/agent_skills/slot_state.py	business_source	runtime_business	P3	P0-P3-SKILLS-001,P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/value_utils.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/audit_logger.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/llm_client.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/llm_request_options.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/llm_runtime.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/llm_stream_events.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/master_key.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/__init__.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/adapter.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/adapter_2025_tasks.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/adapter_2026.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/agent_recovery.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/aggregate_recovery.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/attachment_materialization.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/audit.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/client.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/config.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/cp7_artifacts.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/cp7_safety.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/cp7_terminal_lifecycle.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/cp7_terminal_results.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/credentials.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/dispatch_coordinator.py	business_source	runtime_business	P3	P0-P3-MCP-COORDINATOR-001,P0-P3-DUP-MCP-HELPERS-001	candidate	pending
src/integrations/mcp/durable_result_lifecycle.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/endpoint_policy.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/gateway.py	business_source	runtime_business	P3	P0-P3-MCP-GATEWAY-001,P0-P3-DUP-MCP-HELPERS-001	candidate	pending
src/integrations/mcp/gateway_models.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/headers.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/health.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/invalidation.py	business_source	runtime_business	P3	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/integrations/mcp/job_workflows.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/legacy_migration.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/legacy_migration_apply.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/mcp_runtime_gates.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/observability.py	business_source	runtime_business	P3	P0-P3-DUP-MCP-HELPERS-001	candidate	pending
src/integrations/mcp/pending_action_payloads.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/policy_connection.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/promotion.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/protocol.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/recovery_worker.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_artifact_projection.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/__init__.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/content_blocks.py	business_source	runtime_business	P3	P0-P8-PY-UNUSED-IMPORT-001	candidate	pending
src/integrations/mcp/result_parsing/decoder_2024_11_05.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/decoder_2025_03_26.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/decoder_2025_06_18.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/decoder_2025_11_25.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/decoder_2026_07_28.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/decoder_support.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/errors.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/historical_reprojection.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/json_values.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/models.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/projection_store.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/projections.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/registry.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/result_parsing/service.py	business_source	runtime_business	P3	P0-P3-RESULT-PARSER-001,BEHAVIOR-PARSER-CLEANUP-CANCEL-001	candidate	pending
src/integrations/mcp/result_parsing/worker.py	business_source	runtime_business	P3	P0-P3-RESULT-PARSER-001,BEHAVIOR-PARSER-CLEANUP-CANCEL-001	candidate	pending
src/integrations/mcp/resume_envelope.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/rollout.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/rollout_evidence.py	business_source	runtime_business	P3	P0-P1P3-CORE-ROLLOUT-DIGEST-001	reviewed_no_change	pending
src/integrations/mcp/runtime_state.py	business_source	runtime_business	P3	P0-P3-DUP-RUNTIME-STATE-001	candidate	pending
src/integrations/mcp/rust_contract.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/rust_contracts/mcp_runtime_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/integrations/mcp/safety_detectors.py	business_source	runtime_business	P3	P0-P3-DUP-MCP-HELPERS-001	candidate	pending
src/integrations/mcp/selector_context.py	business_source	runtime_business	P3	P0-P3-DUP-MCP-HELPERS-001	candidate	pending
src/integrations/mcp/shadow_compare.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/shadow_evidence.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/sidecar.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/streaming_response.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/tasks.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/temporary_results.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/transport_http.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/transport_legacy_http_sse.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/user_client.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/mcp/user_config.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/model_editions.py	business_source	runtime_business	P3	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/integrations/mysql_readonly.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/openai_agent_model_adapter.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/provider_cache.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/rust_contracts/safety_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/integrations/rust_safety_contract.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/stream_agent_model_adapter.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/token_counter.py	business_source	runtime_business	P3	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/lifecycle/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/agent_run_recovery.py	business_source	runtime_business	P5	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-TERMINAL-CONTINUATION-001,BEHAVIOR-ORCH-AUTHORITY-SNAPSHOT-001	candidate	pending
src/lifecycle/cancellation_service.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/conversation_guard.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/errors.py	business_source	runtime_business	P5	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/lifecycle/interrupt_service.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/mailbox_service.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/mcp_presence.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/message_types.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/payloads.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/rust_contract.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/lifecycle/rust_contracts/lifecycle_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/lifecycle/task_state_machine.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/mysql_engine.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/orchestration/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/capability_invoker.py	business_source	runtime_business	P2	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-PARALLEL-001,BEHAVIOR-ORCH-LEASE-001	candidate	pending
src/orchestration/agent_loop/compaction.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/context.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/continuation.py	business_source	runtime_business	P2	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-TERMINAL-CONTINUATION-001	candidate	pending
src/orchestration/agent_loop/final_output.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/invocation.py	business_source	runtime_business	P2	P0-P8-PY-UNUSED-IMPORT-001	candidate	pending
src/orchestration/agent_loop/lease.py	business_source	runtime_business	P2	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-LEASE-001	candidate	pending
src/orchestration/agent_loop/mcp_binding.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/model_port.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/models.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/observability.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/orchestrator.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/repository.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/runner.py	business_source	runtime_business	P2	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-PARALLEL-001,BEHAVIOR-ORCH-LEASE-001	candidate	pending
src/orchestration/agent_loop/skill_activation.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/agent_loop/task_projection.py	business_source	runtime_business	P2	P0-P2-AGENT-SEAMS-001,BEHAVIOR-ORCH-TASKNODE-PREPROJECTION-001	candidate	pending
src/orchestration/agent_loop/tool_catalog.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/answer_roles.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/answer_selection.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/backpressure.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/capability_fallback.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/composite_executor.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/conversation_memory.py	business_source	runtime_business	P2	P0-P2-MEMORY-001	candidate	pending
src/orchestration/instance_selector.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/mcp_route_handoff.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/models.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/prompt_envelope.py	business_source	runtime_business	P2	P0-P8-PY-UNUSED-VAR-001	candidate	pending
src/orchestration/prompt_profiles.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/prompt_provider_metadata.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/registry.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/orchestration/visible_message_history.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/state/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/commands.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/contracts.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/cutover.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/errors.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/health.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/migration.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/observability.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/handlers.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/read_store.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/runtime_schema.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/schema.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/schema_reconciler.py	business_source	runtime_business	P5	P0-P5-DUP-STORAGE-HELPERS-001	candidate	pending
src/state/postgres/worker.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/postgres/write_queue.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/runtime_factory.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/service.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/state/sqlite_cleanup.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/__init__.py	business_source	runtime_business	P5	P0-P1-STORAGE-PORT-001	candidate	pending
src/storage/agent_payload.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/agent_schema_migration.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/artifact_files.py	business_source	runtime_business	P5	P0-P5-DUP-STORAGE-HELPERS-001	candidate	pending
src/storage/conversation_files.py	business_source	runtime_business	P5	P0-P5-DUP-STORAGE-HELPERS-001	candidate	pending
src/storage/interfaces.py	business_source	runtime_business	P5	P0-P1-STORAGE-PORT-001	candidate	pending
src/storage/mcp_dispatch_aggregate.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/mcp_dispatch_aggregate_migration.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/postgres/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/postgres/agent_repository.py	business_source	runtime_business	P5	P0-P5-AGENT-ADAPTERS-001	reviewed_no_change	pending
src/storage/postgres/bootstrap.py	business_source	runtime_business	P5	P0-P5-DUP-STORAGE-HELPERS-001	candidate	pending
src/storage/postgres/repositories.py	business_source	runtime_business	P5	P0-P5-POSTGRES-001	candidate	pending
src/storage/postgres/session.py	business_source	runtime_business	P5	P0-P5-POSTGRES-001	candidate	pending
src/storage/runtime_sidecar_agent_repository.py	business_source	runtime_business	P5	P0-P5-AGENT-ADAPTERS-001,BEHAVIOR-SIDECAR-AGENT-LEASE-001	reviewed_no_change	pending
src/storage/runtime_sidecar_facade.py	business_source	runtime_business	P5	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/storage/runtime_sidecar_grpc_client.py	business_source	runtime_business	P5	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/storage/runtime_sidecar_shadow.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/rust_contract.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/rust_contracts/runtime_sidecar_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/storage/sqlite/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/sqlite/agent_repository.py	business_source	runtime_business	P5	P0-P5-AGENT-ADAPTERS-001	reviewed_no_change	pending
src/storage/sqlite/base.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/sqlite/bootstrap.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/storage/sqlite/models.py	business_source	runtime_business	P5	P0-P5-SQLITE-001	candidate	pending
src/storage/sqlite/repositories.py	business_source	runtime_business	P5	P0-P5-SQLITE-001	candidate	pending
src/storage/sqlite/session.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
tests/api/support.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_agent_continuation.py	test	behavior_test	NA	BEHAVIOR-ORCH-AUTHORITY-SNAPSHOT-001	test_lock	NA
tests/api/test_agent_task_projection.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_artifact_trust_helpers.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_auth_api_tokens.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_auth_cookie_security.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_auth_generation_cache.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_auth_invalidation_bus.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_auth_login_and_isolation.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_authorization_username_auth.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_capabilities_list.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_conversation_file_selection.py	test	behavior_test	NA	P0-P4-FILE-SELECTION-001	test_lock	NA
tests/api/test_conversation_memory_runtime.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_conversation_messages_artifacts.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_conversation_titles.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_cors_policy.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_developer_docs.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_execution_singleflight.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_frontend_nginx_proxy_config.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_mcp_plaintext_audit.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_mcp_rollout_postgres_runtime_wiring.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_mcp_runtime_registration.py	test	behavior_test	NA	P0-P4-RUNTIME-001	test_lock	NA
tests/api/test_mcp_server_explicit_agent_loop.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_message_submission.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_model_edition_selection.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_pending_skill_context.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_project_skill_bundle_startup_gate.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_route_contract.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_runtime_public_contract.py	test	behavior_test	NA	P0-P4-RUNTIME-001	test_lock	NA
tests/api/test_runtime_sidecar_contract.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_capability_pool.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_dynamic_reload.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_input_resolution_runtime.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_output_artifacts.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_roots.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_slot_collection.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_skill_slot_collection_v2.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_sse_auth_generation_invalidation.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_state_platform_cutover_smoke.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_state_platform_production_fail_closed.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_state_platform_runtime_assembly.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_state_platform_runtime_scripts.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_streaming_write_after_completion.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_task_cancel.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_task_events_sse.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_task_list.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_task_query.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_uploads.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_aggregate_recovery_startup.py	test	behavior_test	NA	P0-P4-RUNTIME-001,BEHAVIOR-API-LIFECYCLE-001	test_lock	NA
tests/api/test_user_mcp_api.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_dto.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_grants_and_call_control.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_recovery_startup.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_rollout_admission.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_runtime_wiring.py	test	behavior_test	NA	-	test_lock	NA
tests/api/test_user_mcp_task_assignment_restart.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/__init__.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/main_agent/test_conversation_memory_prompt.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/main_agent/test_dependency_context.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/mcp_dispatch/test_selector_router_executor.py	test	behavior_test	NA	P0-P3-MCP-COORDINATOR-001	test_lock	NA
tests/capabilities/mcp_tool/test_executor.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/mcp_tool/test_long_task_events.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/skill_tool/__init__.py	test	behavior_test	NA	-	test_lock	NA
tests/capabilities/skill_tool/test_executor.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_contracts.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_public_contract_compatibility.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_core_pyo3_facade.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_enums.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_models.py	test	behavior_test	NA	-	test_lock	NA
tests/core/test_rust_contract_artifact.py	test	behavior_test	NA	-	test_lock	NA
tests/deployment/test_user_mcp_cp7a_lean_compose.py	test	behavior_test	NA	-	test_lock	NA
tests/e2e/support.py	test	behavior_test	NA	-	test_lock	NA
tests/e2e/test_agent_loop_cutover.py	test	behavior_test	NA	-	test_lock	NA
tests/e2e/test_cancel_late_result_ignored.py	test	behavior_test	NA	-	test_lock	NA
tests/e2e/test_mcp_server_explicit_agent_loop.py	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/agent_payload_vectors.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/__init__.py	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/contracts/conformance_matrix.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/contracts/frontend_events.schema.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/contracts/sidecar_v1_contract.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/contracts/typed_errors.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2024-11-05/initialize_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2024-11-05/initialize_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2024-11-05/initialized_notification.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2024-11-05/tools_call_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2024-11-05/tools_list_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-03-26/initialize_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-03-26/initialize_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-03-26/initialized_notification.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-03-26/tools_call_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-03-26/tools_list_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-06-18/initialize_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-06-18/initialize_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-06-18/initialized_notification.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-06-18/tools_call_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-06-18/tools_list_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-11-25/initialize_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-11-25/initialize_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-11-25/initialized_notification.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-11-25/tools_call_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2025-11-25/tools_list_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/create_task_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/input_required_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/server_discover_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/server_discover_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/tools_call_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/tools_list_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/tools_list_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/2026-07-28/unsupported_protocol_error.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/create_task_result.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/initialize_request.json	test	behavior_test	NA	-	test_lock	NA
tests/fixtures/mcp/messages/initialize_result.json	test	behavior_test	NA	-	test_lock	NA
